ID,Name,Pos,Price,Team,xPts GW2-38,xPts +2 per sub,"xPts +2 per sub, GW2-18 with 0.86 decay",GW xMins,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts if play,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,Probability to play,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,xPts,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
45113,Ederson,GK,6,MCI,168.5828831,170.9628831,29.34860836,,87.80904762,87.80904762,47.78571429,70.64285714,87.80904762,87.80904762,70.64285714,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,5.0025494,4.717548353,4.247114989,5.023876799,4.296614368,4.201367198,5.052639681,4.705353619,5.040643983,4.145724842,4.82139343,4.814398496,4.507430357,4.84370722,5.060115548,4.773186794,4.705328478,4.622317741,4.765640834,4.396608513,4.607875955,4.728718113,5.061938107,4.691940493,4.632085215,4.494322994,4.480784161,4.720435686,5.006145973,4.74636431,4.480546565,4.755302339,5.140167226,4.459072975,5.024015606,4.49767175,4.832661111,,0.991315789,0.991315789,0.526315789,0.789473684,0.991315789,0.991315789,0.789473684,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,5.0025494,4.717548353,4.247114989,5.023876799,4.296614368,4.201367198,5.052639681,4.705353619,5.040643983,4.145724842,4.82139343,4.814398496,4.507430357,4.84370722,5.060115548,4.773186794,4.705328478,4.622317741,4.765640834,4.396608513,4.607875955,4.728718113,5.061938107,4.691940493,4.632085215,4.494322994,4.480784161,4.720435686,5.006145973,4.74636431,4.480546565,4.755302339,5.140167226,4.459072975,5.024015606,4.49767175,4.832661111
185291,E Mendy,GK,6,CHE,159.9330886,163.8278254,28.64051123,,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,83.21428571,,4.299007237,4.153314663,4.689844866,4.186813834,4.330760148,4.899313062,4.659574333,4.856389851,4.58141584,4.914890568,4.182057714,4.356205489,4.729775433,4.393786255,4.638301042,4.683014778,4.649827043,4.393432133,4.886453402,4.379717857,4.113665673,4.4907426,4.611720093,4.586609777,4.602131178,4.487739717,4.633429629,4.878589771,4.573681472,4.928173931,4.631684858,4.359103524,4.678013013,4.38382274,4.93379903,4.059089182,5.002368407,,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,,4.299007237,4.153314663,4.689844866,4.186813834,4.330760148,4.899313062,4.659574333,4.856389851,4.58141584,4.914890568,4.182057714,4.356205489,4.729775433,4.393786255,4.638301042,4.683014778,4.649827043,4.393432133,4.886453402,4.379717857,4.113665673,4.4907426,4.611720093,4.586609777,4.602131178,4.487739717,4.633429629,4.878589771,4.573681472,4.928173931,4.631684858,4.359103524,4.678013013,4.38382274,4.93379903,4.059089182,5.002368407
90826,Alisson,GK,6,LIV,161.6124902,164.2967007,28.52803641,,87.42857143,87.42857143,47.78571429,70.64285714,87.42857143,87.42857143,70.64285714,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,87.42857143,,4.887898026,4.443498982,4.27601512,4.872739755,4.62352667,4.287323008,4.693321586,4.005128909,4.856743922,4.345896856,4.533066508,4.869060496,4.325713832,4.600023706,4.641235287,4.841831991,4.124797598,4.592946872,4.123582732,4.179760769,4.90429259,4.55337837,4.430105269,4.590753362,4.826438969,4.245347568,4.634400145,4.572518725,4.294703931,4.983552622,4.099415994,4.336190889,4.633284932,4.526000269,4.429970092,4.592402191,4.899140849,,0.986842105,0.986842105,0.526315789,0.789473684,0.986842105,0.986842105,0.789473684,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,0.986842105,,4.887898026,4.443498982,4.27601512,4.872739755,4.62352667,4.287323008,4.693321586,4.005128909,4.856743922,4.345896856,4.533066508,4.869060496,4.325713832,4.600023706,4.641235287,4.841831991,4.124797598,4.592946872,4.123582732,4.179760769,4.90429259,4.55337837,4.430105269,4.590753362,4.826438969,4.245347568,4.634400145,4.572518725,4.294703931,4.983552622,4.099415994,4.336190889,4.633284932,4.526000269,4.429970092,4.592402191,4.899140849
88472,Leno,GK,5,ARS,156.3125945,156.9552261,27.91042286,,87.80904762,87.80904762,48.26190476,72.88095238,87.80904762,87.80904762,72.88095238,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.189533446,3.950037759,4.539065532,4.319670584,4.135342864,4.32685433,4.596794348,4.349027586,3.865444621,4.712643431,3.975541428,4.552713971,3.770252057,4.053693694,4.607336722,4.352586991,4.062064461,4.252799762,4.634387927,4.069320381,3.858422335,4.612010655,4.334200684,3.965160433,4.634613299,4.112630339,4.423323384,4.144801705,4.060751603,4.27260112,4.601572641,4.343096815,4.021348747,4.088175027,4.312660822,4.235552018,4.345904113,,0.991315789,0.991315789,0.526315789,0.815789474,0.991315789,0.991315789,0.815789474,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.189533446,3.950037759,4.539065532,4.319670584,4.135342864,4.32685433,4.596794348,4.349027586,3.865444621,4.712643431,3.975541428,4.552713971,3.770252057,4.053693694,4.607336722,4.352586991,4.062064461,4.252799762,4.634387927,4.069320381,3.858422335,4.612010655,4.334200684,3.965160433,4.634613299,4.112630339,4.423323384,4.144801705,4.060751603,4.27260112,4.601572641,4.343096815,4.021348747,4.088175027,4.312660822,4.235552018,4.345904113
192988,R Sanchez,GK,4.5,BHA,149.0691772,149.7118087,27.21843872,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.570394374,4.197079114,4.17250553,3.988162939,4.114394602,4.090310634,4.068389385,3.851138688,3.701807345,4.420169203,3.871682509,4.146239281,3.884643812,4.14585565,3.979029983,4.49437513,3.554017252,4.480638101,3.735637753,3.866221098,4.467408028,3.665916915,4.010212826,4.248232367,4.468056221,4.19918043,4.07208492,3.900717947,3.667888114,4.391395076,3.78620743,3.658805905,4.449452678,4.161779622,3.852852362,3.850190263,4.191992409,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.570394374,4.197079114,4.17250553,3.988162939,4.114394602,4.090310634,4.068389385,3.851138688,3.701807345,4.420169203,3.871682509,4.146239281,3.884643812,4.14585565,3.979029983,4.49437513,3.554017252,4.480638101,3.735637753,3.866221098,4.467408028,3.665916915,4.010212826,4.248232367,4.468056221,4.19918043,4.07208492,3.900717947,3.667888114,4.391395076,3.78620743,3.658805905,4.449452678,4.161779622,3.852852362,3.850190263,4.191992409
131313,Martinez,GK,5.5,AVL,153.9179858,156.1927226,27.08364503,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.486240321,4.624494993,4.106922661,4.316823161,3.877177893,3.919616998,4.586760444,4.078377772,4.354922315,4.399040595,4.591351052,4.227656454,4.221398602,4.134960115,4.238788595,4.275580282,4.576210708,4.238218397,4.156866781,4.40726749,4.041769433,4.082404292,4.329549375,4.201777788,4.674978867,4.369985723,4.605233297,4.160737518,4.261331529,4.324053527,4.123684325,4.250108143,3.927234637,4.511696856,4.326674575,4.525180172,4.234228441,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.486240321,4.624494993,4.106922661,4.316823161,3.877177893,3.919616998,4.586760444,4.078377772,4.354922315,4.399040595,4.591351052,4.227656454,4.221398602,4.134960115,4.238788595,4.275580282,4.576210708,4.238218397,4.156866781,4.40726749,4.041769433,4.082404292,4.329549375,4.201777788,4.674978867,4.369985723,4.605233297,4.160737518,4.261331529,4.324053527,4.123684325,4.250108143,3.927234637,4.511696856,4.326674575,4.525180172,4.234228441
176642,Meslier,GK,5,LEE,148.3140284,148.95666,26.74466762,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,4.066180371,4.071580704,3.964155281,3.954119058,4.096451058,4.432368955,4.134128981,4.34729587,4.014830661,3.879237717,3.650782731,4.109741347,4.291698939,4.373135249,3.825876447,3.926490529,4.001450425,3.934309389,4.070250756,4.331389247,3.890080032,4.247016,3.830397603,3.820958385,3.77984825,3.866314623,3.660060752,4.261572873,4.074522313,4.352587342,4.170422055,3.971751483,3.985937478,3.9333058,3.805907033,4.342844516,4.144301594,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,4.066180371,4.071580704,3.964155281,3.954119058,4.096451058,4.432368955,4.134128981,4.34729587,4.014830661,3.879237717,3.650782731,4.109741347,4.291698939,4.373135249,3.825876447,3.926490529,4.001450425,3.934309389,4.070250756,4.331389247,3.890080032,4.247016,3.830397603,3.820958385,3.77984825,3.866314623,3.660060752,4.261572873,4.074522313,4.352587342,4.170422055,3.971751483,3.985937478,3.9333058,3.805907033,4.342844516,4.144301594
23259,Lloris,GK,5.5,TOT,144.2383364,144.8809679,25.91197776,,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,87.80904762,,3.990050942,4.374735854,3.929633254,3.843248717,3.647386018,4.003175409,3.889454866,3.741451336,3.674024281,3.706347793,3.966035711,3.975054503,4.293850896,4.196571326,3.983527132,3.518821571,3.766866832,4.259577408,3.998360007,4.079951656,3.906746632,3.620774776,4.265869043,4.295320227,3.60957866,3.715296801,4.000686797,3.424973476,4.006899873,4.211840646,3.712861494,4.261807958,4.019725652,3.798061645,3.634767817,4.272009839,3.906558697,,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,0.991315789,,3.990050942,4.374735854,3.929633254,3.843248717,3.647386018,4.003175409,3.889454866,3.741451336,3.674024281,3.706347793,3.966035711,3.975054503,4.293850896,4.196571326,3.983527132,3.518821571,3.766866832,4.259577408,3.998360007,4.079951656,3.906746632,3.620774776,4.265869043,4.295320227,3.60957866,3.715296801,4.000686797,3.424973476,4.006899873,4.211840646,3.712861494,4.261807958,4.019725652,3.798061645,3.634767817,4.272009839,3.906558697
23433,Pickford,GK,5,EVE,143.2419142,143.8845458,25.68211315,,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,84.07142857,,3.694686065,3.979112045,4.298268873,3.701195095,4.216198219,3.404497445,4.011840424,4.406875122,3.993526614,3.788106497,3.565270631,4.013823426,3.744819502,3.906356044,3.944019565,3.594859771,3.801967525,3.975930106,4.241835629,4.28173148,3.90153076,4.013143833,3.894491257,3.965936496,3.988614927,3.695997901,3.492981664,4.323925205,4.085366997,3.725105399,3.670086087,4.299153069,3.595148539,3.835295576,3.504267409,4.31335843,3.627430837,,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,0.947368421,,3.694686065,3.979112045,4.298268873,3.701195095,4.216198219,3.404497445,4.011840424,4.406875122,3.993526614,3.788106497,3.565270631,4.013823426,3.744819502,3.906356044,3.944019565,3.594859771,3.801967525,3.975930106,4.241835629,4.28173148,3.90153076,4.013143833,3.894491257,3.965936496,3.988614927,3.695997901,3.492981664,4.323925205,4.085366997,3.725105399,3.670086087,4.299153069,3.595148539,3.835295576,3.504267409,4.31335843,3.627430837
